case_key,display_label,batch_size,fresh_len,prefix_len,real_mean_ms,real_std_ms,real_count,aic_mean_ms,aic_std_ms,aic_count,pct_increase_vs_aic_mean
req1_equal_fresh_regular_b1_f1_p0|decode|b1|f1|p0,"b1
f1
p0",1,1,0,0.10393920000000001,0.005163734324863917,10,0.10289999999999991,0.0,10,1.009912536443248
req1_equal_fresh_irregular_b1_f4500_p0|decode|b1|f4500|p0,"b1
f4500
p0",1,4500,0,0.11495040000000001,0.0015812339485351279,5,0.1206262939453125,0.0,5,-4.705353832627682
req1_equal_fresh_irregular_b1_f6000_p0|decode|b1|f6000|p0,"b1
f6000
p0",1,6000,0,0.11961599999999999,0.0014145303107392243,5,0.1218347900390625,0.0,5,-1.8211465200958856
req1_equal_fresh_regular_b1_f8192_p0|decode|b1|f8192|p0,"b1
f8192
p0",1,8192,0,0.1207166,0.001686661139648392,5,0.12360069580078119,0.0,5,-2.3333977062958944
req1_equal_prefix_regular_b1_f8192_p0|decode|b1|f8192|p0,"b1
f8192
p0",1,8192,0,0.1196926,0.0018796706626427958,5,0.12360069580078119,0.0,5,-3.1618720068374335
req1_equal_prefix_regular_b1_f8192_p1024|decode|b1|f8192|p1024,"b1
f8192
p1024",1,8192,1024,0.122963,0.0012204314810754463,5,0.12431319580078122,0.0,5,-1.0861242783469112
req1_equal_prefix_regular_b1_f8192_p4096|decode|b1|f8192|p4096,"b1
f8192
p4096",1,8192,4096,0.1254654,0.0015762568953060915,5,0.1264506958007812,0.0,5,-0.7791936568965099
req1_equal_prefix_regular_b1_f8192_p8192|decode|b1|f8192|p8192,"b1
f8192
p8192",1,8192,8192,0.1295038,0.0005256921152157422,5,0.1293006958007812,0.0,5,0.15707896849350345
req1_equal_prefix_regular_b1_f8192_p10500|decode|b1|f8192|p10500,"b1
f8192
p10500",1,8192,10500,0.1323454,0.0009607131725962876,5,0.1309066040039062,0.0,5,1.0991011546299667
req1_equal_prefix_regular_b1_f8192_p32000|decode|b1|f8192|p32000,"b1
f8192
p32000",1,8192,32000,0.1475328,0.0004769105786203546,5,0.1458663208007812,0.0,5,1.1424701672532032
req1_equal_fresh_regular_b2_f4096_p0|decode|b2|f4096|p0,"b2
f4096
p0",2,4096,0,0.1190398,0.00044997799946219666,5,0.1232010986328125,0.0,5,-3.377647341615681
req1_equal_prefix_regular_b2_f4096_p4096|decode|b2|f4096|p4096,"b2
f4096
p4096",2,4096,4096,0.1280828,0.0007533649182169222,5,0.1277011108398437,0.0,5,0.29889259196420837
req1_equal_fresh_regular_b4_f512_p0|decode|b4|f512|p0,"b4
f512
p0",4,512,0,0.1088448,0.0012995703905522046,5,0.114306640625,0.0,5,-4.778235625800932
req1_equal_prefix_regular_b4_f512_p512|decode|b4|f512|p512,"b4
f512
p512",4,512,512,0.11440600000000001,0.001318309333957709,5,0.11770380859375,0.0,5,-2.801785798735067
req1_equal_fresh_irregular_b4_f1200_p0|decode|b4|f1200|p0,"b4
f1200
p0",4,1200,0,0.11648639999999999,0.0006461306369458104,5,0.11837412109375,0.0,5,-1.5947075900609884
req1_equal_fresh_regular_b4_f2048_p0|decode|b4|f2048|p0,"b4
f2048
p0",4,2048,0,0.11934700000000001,0.0024744577183698265,5,0.121602392578125,0.0,5,-1.8547271400733187
req1_equal_prefix_regular_b4_f2048_p1024|decode|b4|f2048|p1024,"b4
f2048
p1024",4,2048,1024,0.1196992,0.001118078351458435,5,0.12405239257812499,0.0,5,-3.5091564843325824
req1_equal_fresh_regular_b8_f1_p0|decode|b8|f1|p0,"b8
f1
p0",8,1,0,0.096499,0.0005718295200494597,5,0.1061333333333333,0.0,5,-9.077575376884393
req1_equal_fresh_irregular_b12_f300_p0|decode|b12|f300|p0,"b12
f300
p0",12,300,0,0.11673580000000001,0.0017139475487890484,5,0.12175488281249999,0.0,5,-4.122284623467022
